Step_1;Step_2;Step_3;Step_4;Step_5;Exporter;Product;Allocated_Volume
PRODUCTION-BR-3551306;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;165.98006886437162
PRODUCTION-BR-3552304;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1884.3348373574636
PRODUCTION-BR-3552551;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;386.3647158565095
PRODUCTION-BR-3552700;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1241.623126254869
PRODUCTION-BR-3554904;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;39.18973848186553
PRODUCTION-BR-3555000;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1383.1672405364304
PRODUCTION-BR-3555208;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;568.4817358604729
PRODUCTION-BR-3555356;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;409.4175031987834
PRODUCTION-BR-3555505;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1920.297185611411
PRODUCTION-BR-3555703;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;594.761913430665
PRODUCTION-BR-3556008;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;518.6877152011613
PRODUCTION-BR-3556305;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;276.6334481072861
PRODUCTION-BR-3556958;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;103.73754304023227
PRODUCTION-BR-3557154;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;497.9402065931149
PRODUCTION-BR-4120507;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;16557.70392885454
PRODUCTION-BR-4126504;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;21969.30633718697
PRODUCTION-BR-5000203;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;5119.563012972174
PRODUCTION-BR-5001003;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1369.1050402576434
PRODUCTION-BR-5004403;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1172.925819974893
PRODUCTION-BR-5006309;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;4051.7579032780495
PRODUCTION-BR-5007109;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;22992.389039437083
PRODUCTION-BR-5007802;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;3270.9599959952347
PRODUCTION-BR-5008305;TRAIN-BR-3536703;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;564.7932898857091
PRODUCTION-BR-5002951;TRAIN-BR-5002951;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;107810.32342279736
PRODUCTION-BR-5006275;TRAIN-BR-5002951;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;123465.47571291395
PRODUCTION-BR-5205471;TRAIN-BR-5002951;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;2185.5575859438623
PRODUCTION-BR-5100300;TRAIN-BR-5100300;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;22994.372218030894
PRODUCTION-BR-5100607;TRAIN-BR-5100300;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;3962.442173840026
PRODUCTION-BR-5213103;TRAIN-BR-5100300;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;572.5417161056404
PRODUCTION-BR-5218102;TRAIN-BR-5100300;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1948.6258902110285
PRODUCTION-BR-5104609;TRAIN-BR-5104609;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;219422.48573036506
PRODUCTION-BR-5003900;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;618.6767203414661
PRODUCTION-BR-5007307;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;813.5777680790956
PRODUCTION-BR-5007695;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;34359.40570626006
PRODUCTION-BR-5100201;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;27717.128330389238
PRODUCTION-BR-5100409;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;27536.47830421554
PRODUCTION-BR-5101209;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;295.5634984889706
PRODUCTION-BR-5101803;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;12104.461026959127
PRODUCTION-BR-5102603;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;12913.932826652312
PRODUCTION-BR-5102678;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;63576.28468505753
PRODUCTION-BR-5103007;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;11058.962270372664
PRODUCTION-BR-5103601;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;10013.264837896562
PRODUCTION-BR-5103858;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1509.0758324150063
PRODUCTION-BR-5104807;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;17460.630561082125
PRODUCTION-BR-5105200;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;9231.276536270354
PRODUCTION-BR-5106208;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;4820.009533279018
PRODUCTION-BR-5106257;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;16688.774729827604
PRODUCTION-BR-5106281;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;20285.20568410545
PRODUCTION-BR-5106307;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;10723.853660556622
PRODUCTION-BR-5106653;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;645.6966413326156
PRODUCTION-BR-5106703;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;51.65573130660924
PRODUCTION-BR-5107008;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;18625.86465382545
PRODUCTION-BR-5107040;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;73867.56994038778
PRODUCTION-BR-5107198;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;125.15500912784022
PRODUCTION-BR-5107404;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;700.9947639493062
PRODUCTION-BR-5107602;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;290692.86633901106
PRODUCTION-BR-5107792;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;32230.337256861203
PRODUCTION-BR-5107800;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;5099.6127353001775
PRODUCTION-BR-5108105;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;8446.970349265002
PRODUCTION-BR-5108204;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;6374.78082031141
PRODUCTION-BR-5213103;TRAIN-BR-5107602;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;10370.040377983863
PRODUCTION-BR-5200134;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;253061.47370864695
PRODUCTION-BR-5202353;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;87691.25342808827
PRODUCTION-BR-5213707;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;239997.11464529423
PRODUCTION-BR-5213756;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;137458.00002272782
PRODUCTION-BR-5216403;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;607309.7209782217
PRODUCTION-BR-5218805;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;1152523.8981747942
PRODUCTION-BR-5219712;TRAIN-BR-5218805;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;46823.25840939518
PRODUCTION-BR-3129103;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;14700.64553960166
PRODUCTION-BR-3159803;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;25242.823587484607
PRODUCTION-BR-5201454;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;11904.592525840215
PRODUCTION-BR-5204300;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;13919.21587636702
PRODUCTION-BR-5209150;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;33373.558533979405
PRODUCTION-BR-5209937;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;59522.96262920108
PRODUCTION-BR-5211305;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;18314.75773206187
PRODUCTION-BR-5213004;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;40129.66916402889
PRODUCTION-BR-5216304;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;12820.330412443309
PRODUCTION-BR-5218052;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;57996.732818195924
PRODUCTION-BR-5218508;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;106599.23625342372
PRODUCTION-BR-5219308;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;217073.40719914302
PRODUCTION-BR-5221551;TRAIN-BR-5220405;TRAIN-BR-3518701;PORT-BR-3548500;;No Match;SOYBEAN;108362.31658136606
TRAIN-BR-3518701;PORT-BR-3548500;;;;No Match;SOYBEAN_CAKE;426519.54
PRODUCTION-BR-3103504;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;21325.0218808912
PRODUCTION-BR-3115003;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;540.5794956199252
PRODUCTION-BR-3128600;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;870.4962118734863
PRODUCTION-BR-3147006;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;5309.607928618084
PRODUCTION-BR-5200209;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;30.158203407545205
PRODUCTION-BR-5201207;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;100.8073651505689
PRODUCTION-BR-5203302;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;7632.797664650573
PRODUCTION-BR-5204508;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;8938.25304335044
PRODUCTION-BR-5204805;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;24949.82287476579
PRODUCTION-BR-5205109;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;40658.97061072942
PRODUCTION-BR-5205901;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;4838.75352722731
PRODUCTION-BR-5206206;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;78515.07643958491
PRODUCTION-BR-5206305;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1705.324593797124
PRODUCTION-BR-5206602;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1176.0859267566354
PRODUCTION-BR-5206909;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1008.0736515056889
PRODUCTION-BR-5208509;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1176.0859267566354
PRODUCTION-BR-5210109;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;25630.920276853216
PRODUCTION-BR-5212907;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;310.8227092142539
PRODUCTION-BR-5214804;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;168.012275250948
PRODUCTION-BR-5215504;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1577.6352646064024
PRODUCTION-BR-5217104;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;19052.59201345751
PRODUCTION-BR-5218789;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;64.85273824686598
PRODUCTION-BR-5220264;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;4025.994145700844
PRODUCTION-BR-5221304;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;277.22025416406416
PRODUCTION-BR-5221809;TRAIN-BR-3103504;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;1791.5148910008586
PRODUCTION-BR-3100104;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;14163.00620498155
PRODUCTION-BR-3100708;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;39220.6325676412
PRODUCTION-BR-3103751;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;17472.247077876273
PRODUCTION-BR-3104007;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;25707.93350295157
PRODUCTION-BR-3109808;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;29778.628430986846
PRODUCTION-BR-3111408;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;95600.29188362544
PRODUCTION-BR-3111507;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;14707.737212865453
PRODUCTION-BR-3111804;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;72267.64704593147
PRODUCTION-BR-3112604;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;120328.35598651531
PRODUCTION-BR-3114303;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;7081.503102490775
PRODUCTION-BR-3115805;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;42070.48362388718
PRODUCTION-BR-3117306;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;123926.30429358856
PRODUCTION-BR-3119302;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;248578.91659768895
PRODUCTION-BR-3120706;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;13509.32899552086
PRODUCTION-BR-3123502;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;3268.3860473034338
PRODUCTION-BR-3124807;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;27617.862099714017
PRODUCTION-BR-3127909;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;5065.9983733203235
PRODUCTION-BR-3128600;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;277665.47336200945
PRODUCTION-BR-3128907;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;17703.757756226933
PRODUCTION-BR-3129509;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;200052.46264536437
PRODUCTION-BR-3130705;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;71258.07891131997
PRODUCTION-BR-3131406;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;39757.19261040686
PRODUCTION-BR-3131604;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;14184.795445296902
PRODUCTION-BR-3134202;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;108074.63196416688
PRODUCTION-BR-3137106;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;11439.351165562019
PRODUCTION-BR-3137502;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;33773.32248880215
PRODUCTION-BR-3137536;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;6536.7720946068675
PRODUCTION-BR-3142809;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;137272.2139867442
PRODUCTION-BR-3143104;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;48807.89830639795
PRODUCTION-BR-3145000;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;107529.90095628297
PRODUCTION-BR-3148004;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;95600.29188362544
PRODUCTION-BR-3148103;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;138089.3104985701
PRODUCTION-BR-3149200;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;38948.26706369925
PRODUCTION-BR-3149804;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;158625.6694957933
PRODUCTION-BR-3152808;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;118217.52333096521
PRODUCTION-BR-3153004;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;4902.57907095515
PRODUCTION-BR-3153400;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;62099.334898765235
PRODUCTION-BR-3155504;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;45144.58227837868
PRODUCTION-BR-3156403;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;34354.36889721165
PRODUCTION-BR-3157708;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;47800.14594181272
PRODUCTION-BR-3162104;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;5229.417675685494
PRODUCTION-BR-3166808;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;48971.31760876312
PRODUCTION-BR-3168903;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;3655.1450629010064
PRODUCTION-BR-3169604;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;171590.26748343027
PRODUCTION-BR-3170107;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;300963.8818558578
PRODUCTION-BR-3170750;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;16341.930236517168
PRODUCTION-BR-3171006;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;43551.24408031825
PRODUCTION-BR-3171105;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;12392.630429358853
PRODUCTION-BR-5200506;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;8988.061630084443
PRODUCTION-BR-5203500;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;220207.50993706885
PRODUCTION-BR-5203906;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;60192.77637117156
PRODUCTION-BR-5204250;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;45539.51225909451
PRODUCTION-BR-5206503;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;14707.737212865453
PRODUCTION-BR-5207352;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;77261.01461820063
PRODUCTION-BR-5209101;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;272637.8694458948
PRODUCTION-BR-5209705;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;43578.48063071245
PRODUCTION-BR-5211503;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;138954.98793744907
PRODUCTION-BR-5212105;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;79866.64460591195
PRODUCTION-BR-5212600;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;11439.351165562019
PRODUCTION-BR-5213806;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;98051.58141910302
PRODUCTION-BR-5216007;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;36742.106481769435
PRODUCTION-BR-5217708;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;49739.840456615966
PRODUCTION-BR-5218391;TRAIN-BR-3170107;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;2614.708837842747
PRODUCTION-BR-3515509;TRAIN-BR-3515509;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;241572.39285816386
PRODUCTION-BR-3500105;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;107.47304333280678
PRODUCTION-BR-3500204;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;359.12260287485947
PRODUCTION-BR-3500709;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;760.4432104938884
PRODUCTION-BR-3501103;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;126.59401423250861
PRODUCTION-BR-3501400;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;32.967191206382445
PRODUCTION-BR-3501509;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;32.967191206382445
PRODUCTION-BR-3502101;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;8.90114162572326
PRODUCTION-BR-3502606;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;11.868188834297682
PRODUCTION-BR-3502804;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;2322.9781830390616
PRODUCTION-BR-3503406;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;753.5201003405481
PRODUCTION-BR-3504206;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;49.45078680957367
PRODUCTION-BR-3504404;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;158.2425177906358
PRODUCTION-BR-3504602;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;253.84737228914486
PRODUCTION-BR-3505104;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;98.90157361914734
PRODUCTION-BR-3505203;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;654.9481986334646
PRODUCTION-BR-3505302;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;25.384737228914485
PRODUCTION-BR-3506003;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;290.1112826161655
PRODUCTION-BR-3506201;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;308.2432377796759
PRODUCTION-BR-3506409;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;539.5630294111261
PRODUCTION-BR-3506508;TRAIN-BR-3536703;TRAIN-BR-3548500;PORT-BR-3548500;;No Match;SOYBEAN;4786.836163166731
